,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder
1596,gaussian_linear,100000,8,SNPE,336445408,0.5044,0.4988,0.00047683716,0.00047671795,1.514303,0.4865,0.4875,0.00016403198,0.00016725063,1.5058427,,66.95445963541667,7.597441276552971,5.497537624270112,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/23,23
1597,gaussian_linear,10000,10,SNPE,3288683465,0.54735,0.53575,0.0010617971,0.0010609627,1.4601579,0.5205,0.51,0.0006811619,0.0006788969,1.4571497,,7.949433898925781,8.564874169237294,6.317265042722285,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/28,28
1598,gaussian_linear,10000,5,SNPE,615578609,0.52725,0.515,0.0011775494,0.0011800528,1.2996721,0.5345,0.5185,0.0012462139,0.0012395382,1.2937673,,7.365254720052083,8.501996301409857,6.399952415403225,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/13,13
1599,gaussian_linear,10000,8,SNPE,3497166047,0.58225,0.56045,0.0016772747,0.001685977,1.5107164,0.54,0.541,0.0015727282,0.0015844107,1.5234835,,6.609715270996094,8.872022473167897,6.5244564730765955,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/22,22
1600,gaussian_linear,1000,3,SNPE,1217993380,0.6893,0.6691,0.02012074,0.019986153,1.4300177,0.6605,0.6595,0.017615438,0.017826557,1.4271132,,2.426098124186198,11.362405785076849,9.089031013645835,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/6,6
1601,gaussian_linear,10000,6,SNPE,1185515279,0.526,0.5219,0.00085294247,0.00084888935,1.3240678,0.529,0.529,0.0011862516,0.0011906624,1.3236074,,6.528389485677083,8.139562691242675,6.4801221662773205,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/16,16
1602,gaussian_linear,100000,5,SNPE,925772258,0.50575,0.5108,0.00022447109,0.00022542477,1.321176,0.525,0.5345,-0.00010454655,-9.715557e-05,1.3483112,,70.257568359375,6.821385623318053,5.507467058957089,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/14,14
1603,gaussian_linear,10000,2,SNPE,2453329580,0.5341,0.52595,0.0009753704,0.0009764433,1.3981066,0.533,0.551,0.0020669699,0.0020977259,1.3879929,,7.142561848958334,8.385081430637413,6.55348380154526,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/4,4
1604,gaussian_linear,100000,7,SNPE,3722826194,0.50725,0.51395,0.00039219856,0.0003925562,1.3735874,0.517,0.5035,0.00091826916,0.0009409189,1.3675365,,61.011861165364586,7.372354455446406,5.6928010657580455,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/20,20
1605,gaussian_linear,10000,4,SNPE,3204860996,0.56745,0.56345,0.0014971495,0.0014975071,1.5361252,0.557,0.555,0.0026379824,0.0026243925,1.5193009,,7.682345581054688,8.776391310469439,7.054506564976583,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/10,10
1606,gaussian_linear,1000,9,SNPE,1547648235,0.67065,0.64,0.01886928,0.018827915,1.4729178,0.6285,0.624,0.019335628,0.019459367,1.4819502,,2.246294403076172,11.276166695801063,9.040836634817365,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/24,24
1607,gaussian_linear,1000,5,SNPE,4004593514,0.6073,0.5789,0.0056084394,0.005611539,1.349082,0.5925,0.5695,0.004825592,0.0049871206,1.3296928,,1.6857357025146484,10.083582465531016,7.728412126665355,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/12,12
1608,gaussian_linear,1000,8,SNPE,910310221,0.76185,0.7296,0.0411911,0.041386604,1.6230031,0.7105,0.7075,0.03979087,0.040714383,1.6457539,,1.789371871948242,12.097466256609582,9.775525650039217,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/21,21
1609,gaussian_linear,100000,1,SNPE,1014229077,0.5075,0.5066,0.00043821335,0.00043976307,1.4359117,0.484,0.481,-0.00012779236,-0.00012874603,1.4421458,,57.41417236328125,7.595163724455785,5.413665395536071,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/2,2
1610,gaussian_linear,10000,9,SNPE,4022451721,0.534,0.5267,0.0011720657,0.0011729002,1.3734555,0.5185,0.5125,0.0011928082,0.0011863708,1.3776652,,6.465928649902343,8.683079764033142,6.847494953301807,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/25,25
1611,gaussian_linear,100000,2,SNPE,2023416523,0.5134,0.5068,0.00042939186,0.00042831898,1.4078846,0.506,0.499,0.00033915043,0.00033807755,1.3955019,,58.6962158203125,7.344289439914867,5.596642599098297,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/5,5
1612,gaussian_linear,10000,3,SNPE,2761242812,0.54845,0.53945,0.0026313066,0.0026379824,1.3794755,0.531,0.53,0.0031613111,0.003119111,1.3806343,,7.276865641276042,9.421530930046895,7.374310594622531,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/7,7
1613,gaussian_linear,1000,1,SNPE,1373187604,0.65835,0.63005,0.012875438,0.012840509,1.5038743,0.6125,0.619,0.013484359,0.013705015,1.4811571,,2.3155487060546873,10.945217007035781,8.699047522410549,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/0,0
1614,gaussian_linear,100000,3,SNPE,2671183170,0.51475,0.5097,0.00072288513,0.0007172823,1.3812106,0.4995,0.4975,0.00045490265,0.00044977665,1.3793309,,76.1671142578125,8.153733569226025,5.770129671653021,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/8,8
1615,gaussian_linear,100000,6,SNPE,1133146499,0.50475,0.5041,0.00032162666,0.00032234192,1.3083901,0.4895,0.4825,0.0005955696,0.00058197975,1.3107581,,61.4554443359375,7.307697363234179,5.704651863295022,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/17,17
1616,gaussian_linear,1000,6,SNPE,811536126,0.6015,0.5842,0.00913465,0.009122372,1.3599454,0.596,0.584,0.010294199,0.010356784,1.3694935,,2.1726153055826822,10.541364594165923,8.414975066605907,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/15,15
1617,gaussian_linear,100000,4,SNPE,660077844,0.5156,0.5085,0.00021481514,0.0002143383,1.535916,0.497,0.509,8.249283e-05,7.355213e-05,1.5290425,,72.08306477864583,7.303206212199146,5.351778035481578,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/11,11
1618,gaussian_linear,10000,7,SNPE,3967564197,0.5409,0.5364,0.001994729,0.001992941,1.3908709,0.517,0.51,0.0021147728,0.0021440983,1.4079018,,6.4939936319986975,9.032103620991768,6.966779279310717,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/19,19
1619,gaussian_linear,1000,10,SNPE,1880511502,0.75735,0.72445,0.04536307,0.04546976,1.5881596,0.71,0.7,0.04303038,0.04203093,1.5942398,,1.6829586029052734,12.168292166741294,9.865287638190415,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/27,27
1620,gaussian_linear,10000,1,SNPE,2177452150,0.5578,0.5408,0.0022673607,0.0022637844,1.413904,0.4975,0.5065,0.001595974,0.0015774965,1.438443,,7.657149251302084,9.136651635008032,6.815065812107813,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/1,1
1621,gaussian_linear,1000,4,SNPE,2436454330,0.76075,0.73605,0.025165915,0.025014043,1.5833726,0.731,0.716,0.022600532,0.022240996,1.5752628,,2.6729054768880207,11.611975587915055,9.241839911128197,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/9,9
1622,gaussian_linear,100000,9,SNPE,791241679,0.5087,0.509,0.00026726723,0.00026726723,1.3965333,0.474,0.4985,7.033348e-05,6.818771e-05,1.4186047,,52.82926025390625,7.36500194559086,5.810739055923399,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/26,26
1623,gaussian_linear,1000,2,SNPE,4272333368,0.62355,0.5979,0.0068718195,0.0068585873,1.4072604,0.5755,0.584,0.006008148,0.006112218,1.3954601,,1.8357320149739584,10.365813156036873,8.116235599177475,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/11-49-34/3,3
1624,gaussian_linear_uniform,100000,10,SNPE,3251586964,0.5057,0.50785,0.00051391125,0.00046277046,1.3431954,0.496,0.4635,0.0004748106,0.00037002563,1.3373604,,60.23938802083333,3.3861278037951594,3.247962088296398,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/29,29
1625,gaussian_linear_uniform,1000,7,SNPE,1277574642,0.633,0.61765,0.011654735,0.011747241,1.3491606,0.616,0.612,0.01135087,0.011409879,1.3525496,,2.391157786051432,5.797754790222165,3.9896774542497373,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/18,18
1626,gaussian_linear_uniform,100000,8,SNPE,3778882645,0.50725,0.5039,0.0003694296,0.00041854382,1.3264937,0.4855,0.4975,0.00012946129,0.00024187565,1.3362665,,69.33541666666666,3.3208567962941298,3.2008196692022186,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/23,23
1627,gaussian_linear_uniform,10000,10,SNPE,2078042292,0.53815,0.5295,0.001962304,0.0018752813,1.3664112,0.522,0.5285,0.0020804405,0.002066493,1.3673778,,8.076807657877604,3.939843793343043,3.294531681287868,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/28,28
1628,gaussian_linear_uniform,10000,5,SNPE,4066020033,0.5234,0.5214,0.0009138584,0.0007766485,1.3101237,0.501,0.5085,0.0011322498,0.0009938478,1.3126404,,6.793800862630208,3.9081849294284274,3.245360158197159,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/13,13
1629,gaussian_linear_uniform,10000,8,SNPE,812448299,0.5305,0.52815,0.00089645386,0.00097227097,1.3222951,0.513,0.509,0.0009635687,0.0010117292,1.3214201,,7.087034606933594,3.8390073318836477,3.276622558947188,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/22,22
1630,gaussian_linear_uniform,1000,3,SNPE,1389940721,0.72815,0.6784,0.026386738,0.025124788,1.471326,0.6925,0.6435,0.02600813,0.024917722,1.4683511,,2.238860829671224,5.198597689183073,3.7334360742305037,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/6,6
1631,gaussian_linear_uniform,10000,6,SNPE,4117891663,0.52475,0.51705,0.0007715225,0.0008817911,1.3009506,0.5105,0.514,0.0008677244,0.00087070465,1.3087925,,6.376334635416667,3.7103662995730327,3.2413235781829712,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/16,16
1632,gaussian_linear_uniform,100000,5,SNPE,4158370349,0.5164,0.5057,0.0012854338,0.0011481047,1.3188515,0.5385,0.537,0.002329111,0.0020546913,1.3312507,,74.91497395833333,3.8312007273018436,3.3759098980044033,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/14,14
1633,gaussian_linear_uniform,10000,2,SNPE,1603784090,0.5475,0.53375,0.0012515783,0.0013672113,1.4039187,0.5445,0.5255,0.0013585091,0.0016403198,1.4051006,,7.430351257324219,4.205104624057625,3.391714292301345,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/4,4
1634,gaussian_linear_uniform,100000,7,SNPE,1470978236,0.5104,0.5047,0.00032114983,0.00032281876,1.314157,0.516,0.5165,0.00066769123,0.00067698956,1.3144163,,68.14880777994792,3.626336114610442,3.3171665765336056,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/20,20
1635,gaussian_linear_uniform,10000,4,SNPE,2889935299,0.52865,0.52665,0.002450943,0.002323866,1.3445859,0.5385,0.5475,0.002235055,0.0020731688,1.3331163,,5.537840779622396,4.500575155049843,3.4670871769174925,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/10,10
1636,gaussian_linear_uniform,1000,9,SNPE,2706030054,0.6722,0.63215,0.008705378,0.008547306,1.2970115,0.606,0.598,0.0062066317,0.005660653,1.3021059,,3.0442326863606772,5.659812648965434,3.8344947970831,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/24,24
1637,gaussian_linear_uniform,1000,5,SNPE,2122710386,0.6423,0.61495,0.013110042,0.012928009,1.3301725,0.605,0.6065,0.013792515,0.013455868,1.3286551,,2.462752278645833,5.913138128267807,4.085128390141751,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/12,12
1638,gaussian_linear_uniform,1000,8,SNPE,3781263050,0.7284,0.69295,0.011233568,0.010831714,1.3486203,0.67,0.648,0.011525631,0.010823488,1.3536174,,2.259839630126953,5.676416896206739,4.06518811402531,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/21,21
1639,gaussian_linear_uniform,100000,1,SNPE,583117741,0.5057,0.49895,0.00049459934,0.0006045103,1.3548478,0.504,0.5115,0.0008292198,0.0008211136,1.3525715,,71.81785481770834,3.445375561885215,3.2396515471812655,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/2,2
1640,gaussian_linear_uniform,10000,9,SNPE,1722289604,0.51855,0.5172,0.0005091429,0.0005842447,1.2951863,0.512,0.514,0.00047016144,0.0007112026,1.3110166,,7.053423055013021,3.473408889997961,3.205029728565555,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/25,25
1641,gaussian_linear_uniform,100000,2,SNPE,195715342,0.5018,0.50315,0.00046348572,0.0006328821,1.4117018,0.496,0.508,0.0002207756,0.0003222227,1.3969874,,80.29073079427083,3.592360569119718,3.28950180477404,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/5,5
1642,gaussian_linear_uniform,10000,3,SNPE,2790700422,0.56435,0.55355,0.004013896,0.00398767,1.494194,0.5365,0.528,0.0044641495,0.0041253567,1.4826488,,7.635197448730469,3.997977887857219,3.3838839317917544,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/7,7
1643,gaussian_linear_uniform,1000,1,SNPE,826152633,0.6528,0.61295,0.0032578707,0.003224969,1.3553166,0.5875,0.554,0.0027531385,0.0025638342,1.3604641,,1.9473936716715494,5.035228259445583,3.577902082301476,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/0,0
1644,gaussian_linear_uniform,100000,3,SNPE,3652204044,0.5066,0.51165,0.00088346004,0.00071287155,1.4739628,0.51,0.506,0.00085031986,0.0008112192,1.47196,,69.87608235677084,3.322586981080244,3.177988328202727,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/8,8
1645,gaussian_linear_uniform,100000,6,SNPE,1963984656,0.5113,0.51375,0.0010509491,0.0009715557,1.3229136,0.514,0.5045,0.0009018183,0.0009046793,1.3240762,,76.1417724609375,3.6759028712759085,3.2574649924847288,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/17,17
1646,gaussian_linear_uniform,1000,6,SNPE,3136684080,0.64045,0.59755,0.006522298,0.006434679,1.3191738,0.594,0.5885,0.008503795,0.008211732,1.3195295,,3.5005978902180988,5.23823530064652,3.653067544382957,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/15,15
1647,gaussian_linear_uniform,100000,4,SNPE,1482433580,0.50765,0.5082,0.00046551228,0.00042402744,1.3560952,0.509,0.5375,-0.00013673306,-5.4955482e-05,1.3364373,,70.132080078125,3.6391902671946292,3.2699289884266514,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/11,11
1648,gaussian_linear_uniform,10000,7,SNPE,2399782918,0.5315,0.51925,0.0005928278,0.0007715225,1.3027811,0.4865,0.5095,4.172325e-06,0.0001142025,1.3035787,,6.506264241536458,4.187031911472182,3.327907792490428,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/19,19
1649,gaussian_linear_uniform,1000,10,SNPE,2033530728,0.7242,0.68665,0.011951208,0.014486194,1.2883365,0.666,0.649,0.014123678,0.014842033,1.2919784,,2.709247589111328,6.37697453629371,4.39678999301824,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/27,27
1650,gaussian_linear_uniform,10000,1,SNPE,3237836243,0.53735,0.5271,0.001921773,0.0018724203,1.3500346,0.4945,0.4915,0.0019561052,0.0018478632,1.37303,,5.662142944335938,3.964643159148388,3.306290590485697,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/1,1
1651,gaussian_linear_uniform,1000,4,SNPE,4183807281,0.69325,0.66005,0.024537086,0.023153901,1.3790956,0.651,0.6525,0.0232445,0.021612763,1.3614304,,2.202662404378255,6.226761150018635,4.347444053736615,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/9,9
1652,gaussian_linear_uniform,100000,9,SNPE,2389669427,0.5003,0.49915,0.00034606457,0.00033903122,1.2945645,0.5015,0.5315,0.0015947819,0.0016430616,1.2946491,,58.85245361328125,3.3755245021004048,3.22032026116763,100000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/26,26
1653,gaussian_linear_uniform,1000,2,SNPE,4292531988,0.68015,0.6319,0.005402446,0.0052313805,1.4078498,0.6015,0.5885,0.007285118,0.0068609715,1.4017711,,2.455064137776693,5.4669807402261155,3.8500613213922743,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-12-06/14-10-38/3,3
1654,gaussian_linear,1000,7,SNPE,83815868,0.6352,0.60155,0.008980513,0.008995891,1.3947165,0.5855,0.593,0.008130074,0.008127332,1.3802292,,2.487324015299479,10.530585284415482,8.128910870052234,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/18,18
1655,gaussian_linear,10000,10,SNPE,3334179747,0.5516,0.54315,0.0024756193,0.0024808645,1.4697174,0.5205,0.5135,0.0020292997,0.0020331144,1.4762161,,17.01842346191406,9.239770039666627,7.10691608968723,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/28,28
1656,gaussian_linear,10000,5,SNPE,3292552708,0.51895,0.51465,0.0010607243,0.0010581017,1.3028581,0.5155,0.521,0.00091838837,0.00087714195,1.3031087,,16.516089884440103,8.561813588463131,6.424289277278625,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/13,13
1657,gaussian_linear,10000,8,SNPE,5050411,0.5609,0.5574,0.0018360615,0.0018523932,1.4935061,0.5405,0.5205,0.0014561415,0.001462698,1.4989817,,18.93223876953125,8.966305674894462,6.710177129998208,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/22,22
1658,gaussian_linear,1000,3,SNPE,1259285910,0.65025,0.6151,0.0038233995,0.0038193464,1.4291066,0.583,0.5785,0.0043697357,0.0043495893,1.4210835,,2.3703282674153647,9.80489795130268,7.72972082578534,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/6,6
1659,gaussian_linear,10000,6,SNPE,2796346607,0.52995,0.53175,0.0008007288,0.0007959604,1.3242061,0.507,0.5085,0.0005725622,0.0005842447,1.3095849,,18.723209635416666,8.291243957853995,6.575563922305184,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/16,16
1660,gaussian_linear,10000,2,SNPE,2358237157,0.54175,0.52935,0.0022941828,0.002285719,1.3941405,0.5255,0.525,0.00147295,0.001485467,1.3880346,,15.575899251302083,9.187806582449523,6.981601195373676,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/4,4
1661,gaussian_linear,10000,4,SNPE,384619643,0.5666,0.55635,0.0015035868,0.0015106201,1.5295043,0.533,0.54,0.0017249584,0.0017573833,1.5234518,,14.163385009765625,8.786791595515014,6.652344314198738,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/10,10
1662,gaussian_linear,1000,9,SNPE,1703299607,0.65295,0.6252,0.015117049,0.015106797,1.4748509,0.6165,0.6055,0.016455412,0.016504526,1.4656289,,2.785552469889323,11.046054603479288,8.81426004869156,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/24,24
1663,gaussian_linear,1000,5,SNPE,1860007967,0.6212,0.58565,0.006960392,0.0069818497,1.3359869,0.5965,0.569,0.005580783,0.005737424,1.3301852,,4.32704823811849,10.297481045892003,7.864527774704656,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/12,12
1664,gaussian_linear,1000,8,SNPE,978930497,0.8053,0.7593,0.031408668,0.031401634,1.4927616,0.73,0.709,0.03258252,0.032610655,1.4838676,,4.182731119791667,11.795367432019395,9.521015564918901,1000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/21,21
1665,gaussian_linear,10000,9,SNPE,3453219488,0.5415,0.53075,0.0013513565,0.0013581514,1.3969626,0.513,0.529,0.00069630146,0.0006734133,1.3800118,,19.4464599609375,8.735177279561727,6.622170126456244,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/25,25
1666,gaussian_linear,10000,3,SNPE,4228202716,0.52395,0.51865,0.0005694628,0.0005694628,1.4000247,0.5185,0.5265,0.0006867647,0.00064754486,1.404146,,17.649556477864582,8.050970437644358,6.044528778710139,10000.0,/home/aaiuser/results/benchmarking_sbi_023/multirun/2024-11-29/15-58-26/7,7
