task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
gaussian_mixture,10³,8,SNPE-NSF,0.69545,0.009136319,1.0532498,,2.0232522328694658,10.839027523321233,51dd620e-dce3-4a73-9356-cdc6f114e9fe
bernoulli_glm,10⁴,5,NPE-NSF,0.62955,0.043918967,16.41636,-0.06249141693115234,10.290227254231773,12.166719051548624,86349640-a0c4-42b9-a6a2-b20b1b29f6db
gaussian_linear,10³,8,NPE-MAF,0.75645,0.059287786,1.7688758000000002,-1.1982898712158203,,12.389592817031765,2a161299-57e9-4315-bf6a-6672a2a83c7b
bernoulli_glm,10⁴,9,NPE-NSF,0.74265,0.17424214,11.144884,4.279618263244629,11.69656270345052,11.541642845354502,e38027ac-023b-4b21-ad5a-32f7371d6ab5
gaussian_linear_uniform,10³,9,SNPE-MAF,0.67635,0.02064991,1.279449,,,5.779816172362048,bad4114f-deac-4bf4-ba34-e3cc67213a94
sir,10⁴,1,SNPE-MAF,0.55815,0.01210916,16.462077999999998,,,12.792462056950358,5f6e46a9-ecce-47df-b797-63904fb6b7e0
bernoulli_glm,10⁵,9,NPE-NSF,0.5781,0.003369093,10.046421,2.1539030075073238,75.673779296875,11.38575573683672,c3b6dee5-9e2a-4951-b8a4-3d9d9eec28cc
sir,10⁵,10,SNPE-MAF,0.5594,0.006926179,22.715633,,,12.682241698182269,a4171730-9be4-424f-afc9-57e91f76b1fa
bernoulli_glm,10⁴,1,SNPE-NSF,0.60925,0.050123453,9.788118,,48.57745361328125,10.72505103466921,5512ef28-ec2d-40d9-a227-9e65d09b8bcd
bernoulli_glm,10³,5,NPE-MAF,0.86765,0.13687241,19.38136,3.0267505645751958,,12.023455445037929,e91486bc-2275-4ccf-8101-9b0c195d722c
two_moons,10⁴,8,SNPE-MAF,0.6943,-0.0014827251,0.096051246,,,inf,de112dbd-6993-46ed-8978-78955836a663
slcp,10⁴,10,SNPE-MAF,0.89975,0.029864192,1.6367519,,,28.646180126422767,a88967e7-a510-41e2-a3db-04346deeb940
slcp_distractors,10⁵,8,NPE-MAF,0.96565,0.018858194,425.37332,4.400644779205322,,,48febfba-d71d-42d9-92a0-5c9d0012d0d2
gaussian_linear,10⁴,7,SNPE-MAF,0.52935,0.0029433966,1.3160264,,,9.40921123052135,51efb083-d527-47bc-84fc-e2836885c8b8
gaussian_mixture,10³,2,NPE-MAF,0.7833,0.046714425,0.7889868,-0.3777937293052673,,10.507425743122957,b4acf8d0-ce01-48a5-af26-b204ae891418
slcp_distractors,10⁵,7,SNPE-MAF,0.963,0.058970213,1076.9341,,,,b446fb3c-f251-4251-90b0-6aef5e53494e
slcp,10³,5,NPE-NSF,0.96595,0.112353444,20.129156,13.06925106048584,0.19925610224405926,37.47375008767614,feaf98bd-7edf-4964-8f81-929e5ce237b8
gaussian_linear_uniform,10⁴,1,NPE-NSF,0.5569,0.008404851,1.3922698,6.050506114959718,5.33205312093099,4.709298823195129,a2a89591-8d7d-4f03-b211-ffa6a24ef20b
slcp_distractors,10³,10,SNPE-NSF,0.9642,0.25673026,348.73798,,2.13968505859375,,1e5d9149-31d4-4a5a-afe7-e15e0f0356c5
slcp,10⁵,3,SNPE-NSF,0.5974,-0.0007584095,26.401855,,480.40149739583336,30.224306347427774,fdfa7bc5-07c1-42e4-8f2c-3d2dec63deea
gaussian_linear_uniform,10⁴,3,NPE-MAF,0.71815,0.044837117,1.6592985,-1.2827954292297363,,6.520803231742555,e1e4480c-4822-4cd2-841d-bd373ec8ba8c
lotka_volterra,10⁵,7,NPE-MAF,0.9552,0.50781596,21.377106,-12.922686576843262,,19.989794871072725,3997cb47-606d-4253-aeef-f2ed21035b4f
two_moons,10⁵,6,NPE-MAF,0.6437,-0.008062243,0.0952494,-3.3536252975463867,,inf,29cf2e56-fd20-463e-b40b-de2b2c4eadf9
slcp_distractors,10⁴,1,NPE-MAF,0.9931,0.24655282,896.00366,18.895832061767575,,,245cbb24-b156-44d7-9a17-413ff22d0bb5
two_moons,10⁴,10,NPE-NSF,0.63425,-0.0015180111,0.09161256,-4.334322452545166,5.232180786132814,inf,0d785b2c-9477-4ba5-86d0-a7c1e94c3bec
gaussian_mixture,10³,8,NPE-NSF,0.72255,0.054393888,0.24917215,-2.6553874015808105,0.6573087692260742,10.333883553786688,3417c5cb-58f8-4e9a-9251-c65c768e5dbc
slcp,10⁴,4,SNPE-MAF,0.9323,0.1046955,3.0943346000000003,,,30.52435404079465,2c080a8f-f7ac-4378-a883-b36a989220fe
gaussian_linear_uniform,10³,9,NPE-MAF,0.6361,0.022600412,1.3509531,2.608633756637573,,6.2181111555467306,54891bbf-f02b-410c-96b0-d012cb58c49a
gaussian_linear,10³,2,NPE-NSF,0.67385,0.03752613,1.5826098999999998,-1.3120956420898438,0.2969679514567057,11.880426019958966,a9f6a54d-71c9-476c-9553-d6225a81ffcf
gaussian_mixture,10⁵,1,SNPE-NSF,0.55865,0.0019247532,0.6505841,,419.4224609375,11.963687914278715,f6179f05-ed73-4bfa-bfb9-37b0671a1b9d
gaussian_mixture,10³,7,SNPE-NSF,0.67215,0.005999088299999999,1.2164056,,1.9039155324300132,9.781849213488892,524faacb-2713-466e-8ffe-09d9c44422c6
gaussian_mixture,10⁵,10,NPE-MAF,0.75355,0.0930329,1.0628651000000002,3.804074764251709,,9.419920595818366,11e83b29-b904-460f-a971-b77dcee77866
slcp_distractors,10³,10,NPE-NSF,0.97485,0.41674188,350.9571,10.245433807373047,0.2457491715749105,,03ea953b-4cc3-4fdd-ad63-7d45ac7958c2
gaussian_mixture,10⁵,2,SNPE-MAF,0.5939,0.004527211,1.0659683,,,8.579829661050178,975dce43-6012-4aaf-ad33-3dd44e103e4d
gaussian_linear,10³,4,NPE-NSF,0.7581,0.06140268,1.7842588,5.0774431228637695,0.3448675791422526,12.415805473733931,da2a0599-24cd-421e-be4a-5ee29f9813aa
lotka_volterra,10³,2,SNPE-MAF,0.98565,0.433288,18.50594,,,19.455580019546236,91dee54e-a79b-444f-b6e8-be4c644ee8eb
bernoulli_glm_raw,10⁴,7,SNPE-NSF,0.64225,0.015471339,4.7958317,,50.40294189453125,11.542813533386063,0254ed39-5d4e-4c3b-9b91-725fefa933d4
lotka_volterra,10⁵,6,SNPE-NSF,0.99955,0.5742878,626.643,,806.14375,22.423325939530937,65b3068d-4770-484d-b2e0-190640d91c8e
bernoulli_glm,10³,10,SNPE-NSF,0.90715,0.32577127,21.92065,,3.9670832316080733,12.68532914711489,beaf1d18-108e-4254-b21d-206b82efb487
bernoulli_glm_raw,10⁴,5,SNPE-NSF,0.69145,0.0290972,5.5677643,,60.56174723307291,12.45106339923835,ab9ae573-7ca9-4b9f-9f1f-604e763706b4
gaussian_linear,10⁴,3,SNPE-NSF,0.53385,0.0011595488,1.3849139,,20.327032470703124,8.557194100137789,bc816191-9049-4f8d-b06e-fabd2350f4c8
two_moons,10⁵,5,SNPE-NSF,0.5368,0.0047396420000000005,0.09741761,,373.73916015625,inf,981aafdc-b5f1-41b8-8c0f-343d500dc978
sir,10⁴,5,NPE-MAF,0.69435,0.06914306,27.910572,-8.765008926391603,,16.68908672290137,44d0b778-f620-4317-999c-cfaca1d49662
bernoulli_glm_raw,10⁴,9,SNPE-NSF,0.6217,0.03193438,3.3166248999999994,,52.33354085286458,11.351674202231555,96c21295-a97a-4070-ac6d-6b81a9e16969
